mfcc_0_mean,mfcc_0_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,chroma_0_mean,chroma_0_var,chroma_1_mean,chroma_1_var,chroma_2_mean,chroma_2_var,chroma_3_mean,chroma_3_var,chroma_4_mean,chroma_4_var,chroma_5_mean,chroma_5_var,chroma_6_mean,chroma_6_var,chroma_7_mean,chroma_7_var,chroma_8_mean,chroma_8_var,chroma_9_mean,chroma_9_var,chroma_10_mean,chroma_10_var,chroma_11_mean,chroma_11_var,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,tempo,genre
-125.715775,1861.7695,88.52808,583.4912,-16.738844,352.99274,42.798138,206.63124,-9.901168,120.33598,29.185856,101.87962,-19.342821,92.4998,20.458702,68.85853,-16.50553,64.88442,15.012511,55.857864,-8.765586,53.627346,12.78412,45.374382,-7.7588887,41.094772,0.44584438,0.0811053,0.44443655,0.06529061,0.6394381,0.08396144,0.40166548,0.053916726,0.47822303,0.07894268,0.6109678,0.07510333,0.55155885,0.067729615,0.54824084,0.08360076,0.39511204,0.03640626,0.445624,0.068103634,0.43772176,0.07993173,0.42733482,0.07244057,2574.7458410439813,2396.769294967866,5459.508653764754,0.14616918416215172,129.19921875,disco
-116.98034,8452.325,98.51445,943.7136,-19.014011,822.3032,44.84704,182.77644,3.8032014,166.39923,28.483187,131.34053,-1.1026871,130.30565,14.693483,116.461655,-7.7538214,103.1281,9.756313,121.996284,-10.111344,97.72535,6.3672557,92.33211,-3.9202325,75.84385,0.5551557,0.1265662,0.527828,0.07083122,0.5070922,0.08799084,0.478913,0.12749785,0.32356882,0.06932868,0.3231542,0.08577064,0.32769752,0.07325837,0.473371,0.121603765,0.33529606,0.06843889,0.23474981,0.049910378,0.4513323,0.0854634,0.4594977,0.062868275,2036.7728048043857,2079.237240380343,4203.124584280669,0.09159921935468267,99.38401442307692,disco
-123.78829,2647.4878,89.824844,637.3126,-1.8406463,595.7249,51.169796,204.55544,-16.261305,128.99707,28.283545,122.49533,-12.495138,82.577736,19.032148,72.69431,-13.280038,68.10113,18.50002,68.64486,-13.776395,55.550323,12.866395,44.151794,-8.7555,69.68806,0.30480984,0.046655934,0.39763397,0.11097996,0.3051386,0.040810537,0.39752164,0.055207986,0.5853289,0.13568445,0.40328005,0.070330195,0.31024584,0.089020036,0.32809827,0.05881475,0.52915466,0.112528965,0.24098536,0.038866222,0.22390856,0.032884326,0.42264342,0.10037579,2457.998545443571,2400.7893666639106,5268.943139421682,0.11753292497097523,117.45383522727273,disco
-86.0438,3445.3599,87.53873,720.7616,-20.172316,294.7518,54.019077,191.14229,-1.0642165,188.91129,19.562546,106.80928,-4.08978,158.37135,21.03777,72.20796,-19.567509,125.74617,12.389661,128.56671,-22.010809,94.43534,9.599067,105.57383,-15.931527,131.41832,0.51543015,0.116161,0.41044658,0.06456626,0.45765945,0.105773285,0.35313237,0.05923595,0.4040073,0.07196013,0.5228005,0.09922991,0.33472085,0.046291046,0.4075617,0.09087993,0.31019035,0.03739552,0.4562085,0.09612119,0.3868274,0.07500162,0.34064373,0.072379336,2461.186456192989,2302.618911991051,5019.294649011948,0.13708722849748453,107.666015625,disco
-130.00577,2043.6709,102.49775,557.5463,-4.4431324,122.06049,50.061092,114.17954,-15.532888,54.660816,32.12815,63.654423,-18.18232,69.93,24.28785,49.847927,-11.902589,46.424927,13.763347,51.525257,-12.898068,35.5833,7.2710958,38.305832,-9.37947,83.722,0.70075697,0.111133195,0.4383888,0.044157863,0.3583022,0.05708321,0.34122202,0.06201537,0.40210283,0.073993325,0.38737565,0.098573305,0.3248795,0.049755458,0.44051737,0.085823245,0.3354196,0.047921997,0.34202537,0.06419785,0.44610685,0.08722465,0.48610148,0.041114755,2208.1328125649534,2353.7923807626216,5075.635974990325,0.09361054506095201,135.99917763157896,disco
-159.86688,5262.595,81.975266,832.0236,-16.765373,659.7381,52.506096,257.3299,-4.448031,242.69048,22.865053,243.03517,-8.22628,129.47368,23.367426,114.917946,-5.528469,105.03546,17.693354,120.5198,-15.369107,106.968216,10.806197,63.990566,-13.526739,70.09871,0.42210218,0.070240185,0.39405254,0.06219015,0.57123995,0.10828825,0.4799073,0.08989189,0.43490544,0.096366845,0.4856979,0.09678525,0.43749243,0.07573302,0.5346068,0.10849801,0.49976045,0.07281962,0.5174598,0.09838536,0.4372226,0.07770229,0.40464962,0.06712086,2487.5432668509993,2277.16219463796,5009.186376801954,0.11808431997387771,123.046875,disco
-133.8668,2787.8381,93.47174,591.1277,-24.215986,391.2687,61.44255,164.84314,-22.856274,123.34359,30.976551,165.24088,-14.959397,76.10723,20.244457,80.67818,-9.292844,80.75322,15.786768,62.617867,-8.740783,97.04429,11.96879,59.674053,-5.3208146,71.64264,0.42868543,0.080742955,0.3748904,0.07755405,0.43670976,0.088041805,0.35214978,0.051519986,0.38491407,0.09016448,0.33031264,0.057188164,0.41968974,0.073557556,0.52426714,0.11283731,0.4142329,0.07405072,0.41263175,0.072896,0.38784775,0.06596542,0.5321624,0.0994389,2481.887352406179,2178.616422901751,4956.828360070385,0.13440697259578174,103.359375,disco
-116.92593,2783.2415,75.75966,295.02524,-4.2054796,139.05933,37.287037,149.2839,-5.3384075,88.41169,31.376095,77.434105,-12.168359,61.016678,22.909481,77.68113,-11.43796,50.67245,14.62477,56.282425,-13.049894,55.15028,13.4112625,63.274586,-13.228818,64.55606,0.37523404,0.0598943,0.33049375,0.0754338,0.36074644,0.085756734,0.27507812,0.06294642,0.2973313,0.052015483,0.59556454,0.091568515,0.3301942,0.04850652,0.26999846,0.04678305,0.3993742,0.081169344,0.46160725,0.02956391,0.8022118,0.07067304,0.48320305,0.041360885,2826.0632063160606,2680.669868418445,6233.628972765093,0.12049624794407894,129.19921875,disco
-91.597725,1844.4536,99.463974,424.53183,-8.991621,267.836,40.185043,204.94391,-18.037636,144.44365,22.567217,122.00374,-21.956272,116.80851,15.782541,94.36524,-25.665386,63.66809,17.664225,57.955696,-13.675539,53.352367,15.635084,72.059654,-15.469164,48.99903,0.38626817,0.048014294,0.45169866,0.07723213,0.46911708,0.07876399,0.42789364,0.06479652,0.5165405,0.117026925,0.4850337,0.057929497,0.6251103,0.11064077,0.4390329,0.07243938,0.31512135,0.06306886,0.329453,0.07197095,0.3461138,0.05315444,0.49903926,0.08872913,2417.457577864453,2431.7042963817007,5384.717439350329,0.11262743687113003,123.046875,disco
-91.597725,1844.4536,99.463974,424.53183,-8.991621,267.836,40.185043,204.94391,-18.037636,144.44365,22.567217,122.00374,-21.956272,116.80851,15.782541,94.36524,-25.665386,63.66809,17.664225,57.955696,-13.675539,53.352367,15.635084,72.059654,-15.469164,48.99903,0.38626817,0.048014294,0.45169866,0.07723213,0.46911708,0.07876399,0.42789364,0.06479652,0.5165405,0.117026925,0.4850337,0.057929497,0.6251103,0.11064077,0.4390329,0.07243938,0.31512135,0.06306886,0.329453,0.07197095,0.3461138,0.05315444,0.49903926,0.08872913,2417.457577864453,2431.7042963817007,5384.717439350329,0.11262743687113003,123.046875,disco
-80.92658,4881.8784,84.79292,751.0087,-31.540653,549.20667,33.89926,407.56613,-19.848768,158.70317,23.558195,135.76036,-22.125015,93.50139,20.021149,96.83697,-16.759602,93.53036,19.211897,55.802258,-13.106137,75.07533,11.505603,52.48609,-10.726899,74.13258,0.37509456,0.06766472,0.35751545,0.057417117,0.4785568,0.09577107,0.45167863,0.067866154,0.613797,0.100161895,0.47034985,0.095944785,0.45576265,0.086637385,0.46835974,0.083448395,0.46510735,0.069416575,0.5388957,0.105479665,0.41706824,0.07135005,0.43578506,0.07046105,2667.664494927173,2351.0688564768757,5474.700228570046,0.14734075682082043,117.45383522727273,hiphop
-81.1395,3649.3418,49.606533,915.52795,-14.548335,990.89777,57.986927,323.75613,6.8434696,386.74762,27.148214,254.71048,-6.8552327,183.84348,31.304077,147.22,-10.086364,138.99463,20.312963,88.917984,-2.5413642,112.897316,12.746546,78.425156,3.9735262,103.19587,0.49282205,0.05393638,0.5508848,0.04117449,0.713408,0.05777169,0.8048774,0.07243204,0.6255114,0.042017255,0.41575995,0.050824564,0.29873896,0.054828633,0.24183178,0.060571358,0.270026,0.07749895,0.33033714,0.08639203,0.34777746,0.07002738,0.39517868,0.04845152,2808.1424053109326,2441.321442097269,5527.508242580544,0.09764869146671827,92.28515625,hiphop
-202.88756,4661.2896,132.38377,1037.0126,12.001245,805.6531,43.77104,316.83408,-10.231295,344.24646,17.12234,208.91559,-13.5626,178.72185,15.044012,128.01256,-16.261728,137.01134,9.421977,113.03003,-11.645681,132.07123,7.0476594,78.94571,-4.317207,99.32057,0.39241973,0.07644971,0.4013156,0.08576911,0.4160128,0.09344295,0.37529498,0.09557292,0.34338596,0.08049431,0.37061974,0.08235774,0.30612004,0.07421778,0.28741938,0.06545786,0.36154425,0.06443772,0.46980077,0.08596352,0.6073309,0.12245891,0.51752746,0.09036182,1490.5209977308093,1909.9326034575947,3094.047957381966,0.05873774005901703,99.38401442307692,hiphop
-40.255154,4954.0093,80.830086,750.40625,-25.643091,1258.6698,38.42609,291.73868,-11.072868,278.87036,24.912197,310.06985,-7.3689013,270.78842,26.772398,187.5794,-5.286711,173.81049,16.798525,107.81866,-3.4986296,89.50325,8.451586,75.22426,-5.5967097,71.82616,0.5717099,0.09867201,0.5507721,0.088652015,0.58171827,0.09481607,0.50534874,0.07945304,0.38371658,0.068941414,0.3428698,0.069222406,0.3356658,0.061429,0.334222,0.06586857,0.3361696,0.05721936,0.4989361,0.09527262,0.5548496,0.08128302,0.6111765,0.10489867,2493.1638737463427,2330.67697810765,5126.677333016883,0.10351449122000773,92.28515625,hiphop
-140.2109,12406.366,71.62181,1067.3297,-3.77539,1507.2041,39.005466,458.70386,4.1943936,416.91168,31.507359,306.29816,-3.9653087,278.21695,19.763544,155.13368,-3.7660909,186.39604,16.000134,190.07298,-3.1709106,112.104805,11.85097,89.865616,-1.2552046,110.40652,0.40303662,0.066517405,0.37731025,0.071853615,0.47072604,0.114466816,0.41031668,0.080288716,0.47106576,0.091394864,0.45551068,0.09683302,0.3938716,0.07411665,0.4698421,0.09979304,0.5286319,0.12681147,0.52153534,0.11387979,0.45737818,0.08548779,0.43359518,0.075684264,2372.727829534901,2359.4560808520264,5060.511066448577,0.09989130829140867,95.703125,hiphop
-11.675507,1349.1128,81.99325,385.39633,-8.505697,238.7368,52.767826,232.35884,-14.70422,153.80751,31.964735,105.96084,-19.689999,115.26133,22.869427,88.20339,-14.710648,61.625546,14.518811,81.12731,-10.083078,76.71776,14.005072,66.544716,-8.073013,52.057144,0.4346806,0.07423336,0.46970135,0.076515384,0.4831644,0.08572564,0.47987124,0.08646782,0.4878381,0.072251454,0.5238263,0.08518146,0.5369222,0.07904176,0.5410374,0.088921174,0.5057567,0.07909113,0.5441852,0.08912643,0.45673084,0.07413831,0.42429364,0.06819447,2708.9613684451087,2510.9024054161537,5795.106624449739,0.1246141368759675,143.5546875,hiphop
-59.61099,6878.4614,63.90056,1021.7212,3.4885828,755.114,45.23571,433.14243,-1.1763213,391.4169,28.239433,225.25339,-13.166778,211.8927,23.60513,155.01895,-6.623221,148.21518,16.478992,118.811134,-7.2890754,102.61472,14.477249,108.41842,-5.7934427,97.79225,0.42542723,0.08284418,0.39991438,0.08382951,0.41208765,0.071778655,0.48353264,0.087750696,0.5282104,0.098787874,0.4219983,0.077437505,0.38716578,0.0686827,0.429243,0.073223546,0.49105117,0.08909202,0.5675435,0.12538527,0.52499574,0.08466539,0.4994804,0.088323064,2859.0217012683083,2640.209195501633,6049.530085985874,0.12823807565789475,99.38401442307692,hiphop
-58.451878,3683.401,103.050156,634.91516,-7.2154045,728.0506,44.881866,418.51016,-8.616437,286.52197,12.345843,180.65431,-13.746115,207.20276,19.97422,127.09508,-13.128944,153.68497,17.136246,95.97624,-3.9520185,106.01955,15.581611,85.92387,-0.4627677,70.79715,0.38773352,0.07822079,0.37632447,0.07066233,0.42910805,0.10173467,0.53059936,0.093015395,0.62328994,0.10124861,0.37412348,0.063080706,0.33116463,0.06277453,0.35171378,0.06512117,0.41266,0.07766782,0.4883992,0.10105499,0.44859034,0.086380675,0.43444443,0.0858887,2047.1206937169864,2269.2156258041023,4552.4308054070725,0.07867374951625387,123.046875,hiphop
-111.16549,7001.7563,55.1944,1338.9392,-18.444693,1238.4005,47.21848,653.89185,-24.78782,557.2706,22.52642,333.2834,-21.138931,336.97098,12.542854,176.28474,-15.849728,158.47566,16.296558,113.09149,-12.565083,112.20887,9.60918,88.99814,-12.127599,83.849884,0.39970487,0.07148417,0.3513116,0.059235495,0.32017505,0.052169837,0.37854248,0.079455175,0.42386842,0.09401608,0.4361678,0.08227106,0.4840914,0.0789314,0.5075367,0.07283413,0.57188225,0.090884395,0.5597424,0.11574734,0.5109586,0.09671394,0.49731165,0.09049336,3069.3957462220505,2349.3382041024006,5752.87354649405,0.17691578584558823,172.265625,hiphop
-95.086945,5024.8125,94.193474,1623.643,-2.5176678,659.877,49.53372,292.9096,-6.6139855,229.20518,33.199677,169.24927,-7.5960355,189.3447,20.96308,95.04379,-8.853171,114.97049,16.792492,98.73649,-5.245886,101.48063,10.775888,71.04736,-3.4604824,58.266495,0.6224749,0.076808885,0.5302029,0.0599687,0.54071033,0.06926435,0.5954062,0.08223609,0.6400062,0.0791572,0.63608366,0.06648384,0.5603903,0.05740662,0.48088068,0.067047864,0.4436547,0.06229899,0.4653288,0.06614307,0.559641,0.06546476,0.65298843,0.097962566,2199.9161931162494,2285.598583577631,4791.046029200126,0.09832480226876934,103.359375,hiphop
-67.45474,1308.7203,94.84137,458.23666,-38.85323,285.0941,37.641747,194.65033,-12.254447,155.3348,36.9015,97.85025,-12.652126,106.97429,18.297035,75.636795,-8.852412,76.15335,17.983484,64.49277,-7.276881,60.748535,9.716908,54.453148,-8.74362,49.12927,0.40581387,0.08468152,0.41232622,0.08457594,0.40408146,0.07448867,0.4255559,0.08576632,0.41782817,0.086514026,0.40470904,0.08528961,0.4266639,0.087297894,0.4792231,0.09859424,0.4654218,0.09292836,0.42170933,0.08588186,0.43867195,0.08646685,0.42643094,0.08610276,2284.553702393839,2116.597718550079,4663.513467038748,0.12547203040344426,95.703125,hiphop
-74.19891,2636.5293,104.60867,673.17664,-8.396772,544.6359,49.658215,280.8958,-9.376968,164.64684,21.438307,137.75285,-16.337013,144.47061,18.78141,104.32158,-13.079522,80.82027,18.464,67.101105,-14.953655,64.00826,6.8762655,61.090607,-15.326539,50.615635,0.3731067,0.06828836,0.38001603,0.05634364,0.44666246,0.106819056,0.45637012,0.08057524,0.4252824,0.07268585,0.48123926,0.108211055,0.42097262,0.07607288,0.40984815,0.06654251,0.48407832,0.07708827,0.5551501,0.099241346,0.48637658,0.1022727,0.4096045,0.07904507,2095.2999106477832,2240.690855056364,4581.122298580205,0.0941872611503483,135.99917763157896,hiphop
-67.10566,1957.9005,112.41543,319.16882,-23.642479,297.126,44.281242,166.47978,-18.861816,131.47299,23.874338,98.09578,-13.404416,156.5136,20.146225,83.48279,-10.650068,70.78379,20.623596,66.43812,-7.5087595,89.38647,14.423368,74.31678,-9.39121,84.76371,0.20171864,0.044623997,0.30676803,0.0964279,0.3330943,0.06733241,0.51065415,0.12775421,0.4337932,0.07464462,0.37899077,0.07353659,0.3950469,0.07982274,0.42430395,0.10528113,0.40367952,0.09688049,0.3893424,0.11355931,0.31208897,0.07503926,0.21568032,0.04386252,1976.5494346772984,2109.950611023081,4276.707472668344,0.08725570820433437,99.38401442307692,hiphop
-129.40356,4842.0635,141.74866,2749.8862,-42.528156,1055.0195,34.001812,614.84326,-6.971375,436.4533,8.68778,511.03073,-11.36306,174.89565,15.94384,217.58598,-9.015018,90.62,6.639111,84.093475,-8.326205,139.37827,7.5594826,100.230804,-5.469925,113.66411,0.29092145,0.055924453,0.23398365,0.0595292,0.3706743,0.07093431,0.6092995,0.14206196,0.5560451,0.09427446,0.38686317,0.085488476,0.1922902,0.042562816,0.21492907,0.064107716,0.26366866,0.08596307,0.21351874,0.0520811,0.30220243,0.07049929,0.44716057,0.12062987,1798.234427846617,1687.3198366500444,3625.136412629402,0.0966369817869582,103.359375,hiphop
-51.27445,3250.0093,91.09927,693.76807,-33.769688,546.4355,69.9306,252.11658,-12.950171,199.05449,23.187635,127.4004,-13.769311,158.65674,23.784006,71.74736,-14.735113,70.95218,10.69933,74.76848,-13.481396,52.705936,6.0735264,51.88719,-14.7200985,44.208862,0.47218043,0.07312508,0.40665966,0.06529445,0.39150202,0.043411683,0.5931235,0.082796335,0.5057324,0.057872813,0.34605357,0.043117218,0.41827193,0.045498513,0.6358179,0.0700354,0.77696043,0.05867421,0.5865569,0.05743628,0.37254065,0.038952872,0.37040344,0.04868661,2437.144490615668,2117.4846851938332,4775.921120658379,0.13386653746613777,135.99917763157896,hiphop
-81.91787,2108.4778,94.772316,424.57324,-16.236649,263.80084,40.530567,172.09839,-12.247199,121.49497,28.186155,131.47765,-20.102428,74.73328,18.101372,60.099693,-14.641278,45.867805,14.184542,80.25128,-7.25433,85.62084,13.6582365,47.577866,-8.488,51.786594,0.54791886,0.09595377,0.5416545,0.09796174,0.4972652,0.087363735,0.44377604,0.07748197,0.470417,0.08756528,0.42534238,0.09031679,0.36090437,0.07407606,0.3458995,0.06259006,0.34778833,0.061489057,0.3385965,0.052731622,0.36070615,0.07168526,0.4031843,0.06586843,2395.49619173608,2345.8719745589387,5281.90139439822,0.11596868650832043,99.38401442307692,hiphop
-88.064995,4402.6177,77.3721,675.16864,-19.0961,576.90656,51.575947,331.16357,-11.776865,217.1309,22.210978,209.04211,-4.727707,213.72437,20.109219,132.15292,-8.32937,121.074814,14.603727,96.52567,-3.8112483,99.66294,8.579865,90.86924,-11.464596,89.91181,0.5212701,0.108806714,0.5465663,0.094270594,0.5543109,0.09793325,0.5379909,0.090116635,0.43505472,0.07398632,0.3926737,0.07366395,0.39478797,0.08168904,0.45054215,0.09480554,0.48825178,0.100332975,0.43576017,0.085023604,0.3984765,0.06731062,0.45215762,0.08370654,2433.764468111271,2247.5852524839515,4920.920243868518,0.11047967963912539,99.38401442307692,hiphop
-76.82371,2422.9417,98.38955,350.5454,-5.026062,455.83087,49.33168,165.9131,-10.2882185,148.65804,33.286823,120.99561,-9.96177,96.519806,17.61652,52.101616,-12.23127,51.72718,18.665478,62.533607,-10.97679,56.18724,11.510851,50.16852,-10.490248,50.05366,0.5547245,0.09913817,0.5347095,0.0592588,0.52230865,0.1002251,0.4879243,0.09137914,0.44218236,0.095977865,0.45158494,0.092939004,0.47847122,0.08654486,0.46454978,0.06991159,0.47486198,0.07649809,0.53211373,0.10219439,0.42919713,0.06875307,0.40122977,0.050490886,2144.794528258056,2358.912870448306,4956.12003102022,0.08034305159152477,99.38401442307692,hiphop
-113.496315,4876.585,68.45945,1635.3263,-15.764092,729.3141,56.38857,583.19745,-8.150662,376.04752,27.04156,290.8584,-12.364466,222.82448,20.665415,132.6176,-12.666251,137.02554,15.433281,112.14829,-10.998275,112.36725,14.049128,98.87755,-12.502553,102.81362,0.473487,0.106287815,0.49276516,0.10057138,0.5355641,0.105057105,0.58217543,0.09156926,0.61377263,0.08538758,0.5648891,0.091956735,0.44183397,0.083141044,0.35958675,0.07698667,0.33239388,0.07015329,0.34419352,0.07325809,0.37904,0.082548134,0.42297494,0.08982672,2677.639716066268,2337.276817199031,5366.575882383176,0.1457859665247678,143.5546875,hiphop
-64.652565,5812.9375,88.21731,751.081,-10.360637,991.7194,41.79439,464.5371,-2.56113,266.48584,22.901436,195.9905,-6.498876,224.8559,16.630945,117.19795,-5.8019123,149.08444,13.093463,89.93082,-6.9120083,89.14071,3.027008,65.31963,-9.772857,65.60444,0.42659652,0.09442664,0.42679003,0.10139126,0.46044794,0.10256177,0.4287045,0.07542477,0.37296915,0.07676883,0.36076492,0.07074,0.3672765,0.0704549,0.44314352,0.09679169,0.49743783,0.100203715,0.49139678,0.09565704,0.48377505,0.10120598,0.4275164,0.094952784,2470.7222619019626,2410.2596334667655,5256.126550255176,0.10016379341621517,135.99917763157896,hiphop
-122.2709,4731.1675,50.584606,1043.0411,-27.789642,793.198,66.590706,484.90536,-6.6044073,295.40695,32.067585,162.63332,-8.222272,244.22806,22.451204,128.9633,-6.9416566,153.83269,21.064743,119.89232,-6.183085,123.09096,13.653635,94.89347,-3.0919614,137.79826,0.39451385,0.056595795,0.3449462,0.051748097,0.36977848,0.068874076,0.42079318,0.0871806,0.4418054,0.07079139,0.5107175,0.07144103,0.5306598,0.06728218,0.5856717,0.07048691,0.65788966,0.10203762,0.64078385,0.09406838,0.5345028,0.06742104,0.45028156,0.06373315,2677.5983922065384,2262.418722593127,5266.376488275203,0.10805943728231424,117.45383522727273,hiphop
-27.619719,1445.054,94.3955,650.6759,-20.580795,481.39813,49.872,294.22675,-14.710575,250.81303,23.8703,150.08455,-17.608202,121.691444,24.036556,68.114365,-15.884776,68.126915,16.42729,63.925262,-10.625279,63.071304,13.89017,48.149193,-10.467003,54.458942,0.36060292,0.06959333,0.36260176,0.066479996,0.375448,0.06854403,0.4397152,0.08785648,0.42458475,0.06651214,0.49842924,0.06933431,0.6437871,0.091718905,0.54335254,0.08601475,0.47562316,0.102569275,0.38369194,0.077772714,0.33028972,0.064112805,0.32476437,0.060585614,2405.583528376153,2268.5435114732063,4987.044844022107,0.11973245815595976,103.359375,hiphop
-100.66328,5409.747,110.21073,854.96844,1.0357689,431.24982,38.765923,271.60522,-14.493545,161.33022,20.652628,153.52562,-18.038023,191.28458,12.568846,113.587524,-14.126208,107.241005,15.102986,121.817,-9.241577,82.236694,11.399988,57.15562,-9.509011,60.654835,0.47479287,0.09329845,0.4735223,0.07714943,0.40596533,0.07517995,0.3357275,0.0817416,0.3735281,0.07534959,0.4846386,0.090138465,0.4143823,0.075033374,0.38226533,0.07792345,0.44076717,0.084030725,0.44293302,0.07264785,0.55015635,0.1055871,0.49718067,0.091308154,2025.7166368995138,2272.773800297794,4603.805494751355,0.0753997708252709,99.38401442307692,hiphop
-44.67913,1257.5323,101.19932,333.84787,-26.271496,198.15158,52.930775,98.04768,-11.720016,141.76308,26.934399,70.98535,-13.286411,87.41111,20.705006,61.049706,-17.487642,50.590206,11.862389,44.873795,-10.67016,47.251324,8.376947,40.876965,-15.428061,37.08497,0.32216355,0.08053456,0.27666327,0.05389043,0.380211,0.07287972,0.33298385,0.055886075,0.34479278,0.051223863,0.48659852,0.11646079,0.42823938,0.04405159,0.6186748,0.11667714,0.42212433,0.0707073,0.404666,0.10103248,0.2908706,0.06378161,0.26471227,0.05182484,2240.3031802876058,2193.8028365929968,4728.03807686726,0.10668265044504643,95.703125,hiphop
-62.994812,3933.209,86.3237,619.3702,-37.947296,808.1855,39.573452,382.01138,-16.5329,326.6273,21.116253,180.76111,-12.255193,213.67609,13.094143,95.92745,-12.382427,108.74994,16.648333,91.986885,-3.980502,90.44784,8.853623,70.422035,-6.3255115,72.92844,0.3160212,0.059532497,0.33782652,0.06548328,0.3899309,0.073704615,0.3993707,0.081508376,0.42057428,0.082460545,0.5007239,0.08074858,0.550084,0.08792469,0.5231012,0.09010751,0.51663655,0.09235992,0.49630624,0.098042384,0.3893112,0.07200214,0.33054096,0.063900806,2517.747734885853,2163.4043932433733,4926.71187551398,0.13887293198529413,103.359375,hiphop
-44.374714,2313.3254,93.37466,604.18646,-22.270527,748.2212,48.861946,260.89447,-13.884773,210.0563,34.419384,131.29749,-6.2979827,139.8171,25.889359,94.05893,-12.322336,74.171745,20.435734,61.391968,-5.749465,69.77813,11.854347,55.378452,-11.549436,67.6106,0.38050795,0.061252613,0.34483662,0.054170117,0.37690717,0.054285884,0.4490144,0.05811227,0.52955735,0.07293073,0.5729116,0.08653086,0.5807143,0.073512115,0.62391263,0.07070575,0.6708298,0.069480166,0.61666507,0.07731533,0.5046161,0.0714272,0.43783495,0.066984795,2305.1590945533026,2227.25945920748,4815.479214789329,0.10742111914667182,107.666015625,hiphop
-103.22315,4758.6187,30.57212,1142.3441,20.809034,872.6711,45.81602,351.294,9.800678,280.72964,8.627315,247.25528,1.6164563,316.24213,12.33468,183.8617,0.518665,158.90843,4.9922223,102.55394,-2.83595,87.375435,8.032367,95.10859,-1.3974609,84.32552,0.4893982,0.102566004,0.45070627,0.08727161,0.4830391,0.10401787,0.47867104,0.100966744,0.47628132,0.08580936,0.49911928,0.089801304,0.48638207,0.07619872,0.51749295,0.094191015,0.47523198,0.08970655,0.4303364,0.084531106,0.43741396,0.0822649,0.48210612,0.079390146,3459.980501661103,2916.898258706314,7022.724201214202,0.17347174015576625,103.359375,hiphop
-109.07124,4275.9683,76.91492,1344.6439,2.592334,667.2877,19.059637,308.3054,0.5502822,305.87567,8.174562,145.85458,-8.068408,207.57343,5.9523516,118.51728,-4.3305674,93.360855,3.6560755,101.44577,-1.555668,116.92235,2.6334877,97.12117,2.2520401,100.13166,0.53941435,0.10911611,0.54029727,0.098014936,0.5630788,0.102684304,0.40713346,0.08282042,0.31313017,0.06817554,0.29937068,0.06632225,0.322342,0.07718724,0.32909042,0.07386401,0.33329162,0.0671109,0.4081188,0.080189124,0.49310085,0.090023205,0.58442336,0.10858164,2637.4232219262044,2630.9986673861804,5629.507625804228,0.1028002098248839,92.28515625,hiphop
-83.20265,2498.412,67.71298,1095.3259,1.2305168,778.5164,29.658491,378.5309,12.577921,409.63766,5.613066,282.05603,6.211838,133.61371,8.097905,92.160805,-4.784866,184.31587,7.664915,103.31533,-1.1791575,92.75006,4.242718,55.45243,1.9306675,57.728348,0.63198155,0.1260456,0.35730326,0.061437342,0.26392218,0.05697647,0.23212542,0.05141456,0.24076152,0.052726097,0.2442207,0.0554197,0.31239712,0.075047545,0.4244913,0.109712675,0.42502758,0.091551505,0.414279,0.09078219,0.42585146,0.08545778,0.5231762,0.08583354,2774.871060337549,2700.5093969910645,5746.540251457285,0.11459341137770898,117.45383522727273,hiphop
-72.5143,2674.814,57.03795,1070.1975,5.9483895,563.1088,25.904427,243.3618,6.6623893,122.82693,11.494862,133.2909,5.109201,113.35751,10.105276,115.59801,0.95039636,75.77046,8.6856165,78.879814,-1.6870507,50.064537,5.9976845,54.246384,0.14304198,55.992683,0.36485258,0.072681665,0.3830252,0.09231248,0.36148667,0.073950365,0.4485434,0.08424305,0.5145344,0.117434986,0.3790565,0.06269974,0.396672,0.07581126,0.46671164,0.08338347,0.5853394,0.1284431,0.50466335,0.10888091,0.4565716,0.083342396,0.4248075,0.081627116,3131.3432607004365,2854.60084444079,6395.536327066805,0.11568637529024768,123.046875,hiphop
-23.794031,1424.6699,43.716946,291.67426,30.55069,263.09888,26.501972,134.47084,4.336693,121.29845,21.91375,76.99232,2.576287,68.22598,6.990405,36.547974,-1.4965212,52.4252,4.582283,35.51577,0.4170425,32.271214,2.464586,23.954252,-4.074756,27.239841,0.690363,0.08222349,0.60304964,0.053085133,0.49251464,0.04547512,0.492702,0.054446854,0.49563193,0.052669454,0.5282259,0.060832188,0.5374236,0.061235078,0.52927405,0.076978244,0.47350112,0.06326056,0.49643576,0.08245657,0.55227613,0.07162219,0.57933533,0.051031645,3724.7745542619245,3204.9677357968894,7641.487126306115,0.1727574587606424,89.10290948275862,hiphop
